url,article
https://thehimalayantimes.com/nepal/us-nepal-climbers-association-aids-three-students-for-education-and-health,"US-Nepal Climbers Association has provided financial support to three students from Sherpa families to expend on their health and education. President of USNCA, Passang Nima Sherpa shared that the families of Tashi Phinjo Lama (Tamang) from Khumjung – 2, Solukhumbu, Pema Dolkar Sherpa and Fura Yangji Sherpa of Khumbu Pasang Lhamu Rural Municipality -1 Kharikhola received the support of USD 300 (Rs 34,666 each). President at Nepal Mountaineering Instructors Association Lakpa Sherpa handed over the amount to the families on Sunday. 
  
  According to USNCA President Sherpa, Nepali mountain climbers residing in the United States offered the said support to the climbers' families in Nepal. Furthermore, the association is also planning to provide climbing shoes to climbers in need. ""We are sending climbing gear shoes and harnesses to Kharikhola climbing center soon,"" Sherpa shared. ""It is a part of the USNCA's annual educational support programme to the Sherpa families who lost their family members while working on different mountains."" Last year, the organisation had handed over climbing materials to the Nepal Mountain Academy (NMA) and Women Climbers' Association (WCA) in a similar programme."
https://thehimalayantimes.com/nepal/eight-injured-in-dhading-bus-accident,"Eight persons sustained injuries after the bus they were travelling on overturned in Nilkantha Municipality-9 of Dhading district on Thursday. The incident occurred when the bus (Ba 4 Kha 4152), en route to Kathmandu from Sunakhani of Jwalamukhi Rural Municipality in the district, lost control and turned on its side in the middle of the road at around 11:00 am today, in Palpabhanjyang, informed District Police Office, Dhading. According to police, the injured have been identified as Hari Maya Gurung (84) of Jwalamukhi-7, Bikash Shrestha (22), Ridam Nagarkoti (22), Yam Shrestha (56), Lakshmi Gurung (37), Ananya Limbu (15), all hailing from Jwalamukhi-6; Sima Manandhar (17) and Sita Manandhar (43) both from Nilkantha-11 of the district. Critically injured Ridam Nagarkoti has been referred to Kathmandu-based National Trauma Centre for further treatment, added police. Meanwhile, others are receiving treatment at Dhading Hospital."
https://thehimalayantimes.com/nepal/bancharedanda-landfill-site-likely-to-be-operational-from-mid-march," Joint Secretary Krishna Prasad Dawadi, MoUD spokesperson, said the remaining construction work at the landfill site was being carried out on a war footing to meet the deadline of mid-March. Earlier, the MoUD had claimed it would be completed by mid-October 2020. ""Construction works could not be completed on time due to obstruction in transportation of construction materials. We have requested the Ministry of Home Affairs to facilitate the supply of such materials,"" Dawadi said. The landfill site will be used for sustainable management of waste produced in 18 municipalities of Kathmandu valley. Last week, a team led by Minister of Urban Development Prabhu Sah had carried out on-site visit of the under-construction landfill site to take stock of the progress. During the visit, he instructed the contractor to hand over the new landfill site within the stipulated time. The new landfill site is expected to hold waste for at least 20 years after its completion. The government has accorded high priority to construction of Bancharedanda-based landfill site and closure and post-closure maintenance of Sisdole landfill site in Nuwakot. After the new landfill site comes into operation, the government will close down the old landfill site. Once the landfill is closed, the authorities will be responsible for monitoring and maintaining the landfill cap, decomposition gas control system, storm water management system, water quality system and leachate management system. Contract for construction of the new landfill site was awarded to Lumbini-Koshi and Neupane JV with the deadline of 5 May 2019. The contractor failed to complete construction work even within the revised deadline of 7 January 2020. The under-construction project spreads over 1,792 ropani land acquired by the government. The project cost is around Rs 346.8 million. According to MoUD, it is very important to carry out systematic development of the landfill site to address the problem of waste management plaguing the valley for decades. The valley produces an average of 1,045 metric tonnes garbage daily. Kathmandu alone produces daily waste of 516 metric tonnes. Waste generated in 18 municipalities of the valley, except Bhaktapur, is being disposed at Sisdole landfill site. A version of this article appears in the print on February 17, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/bagmati-province-chief-minister-leads-main-organising-committee-to-mark-democracy-day,"Chief Minister of Bagmati Province, Dormani Poudel, will be leading the main organising committee to observe the 71st National Democracy Day, in Hetauda of Makawanpur district. The 165-member committee was formed on Tuesday to mark the democracy day for a duration of three days from February 18. Four sub-committees have been formed to assist the main organising committee in its task. Various programmes have been planned for the event in addition to cleaning up of Hetauda bazaar. Also included in the celebration programme is a rally that would begin from a local school at around 7:30 in the morning before assembling into a corner meet outside the Office of the Chief Minister and Council of Ministers."
https://thehimalayantimes.com/nepal/government-could-not-achieve-expected-success-cm-poudel,"Bagmati Province Chief Minister Dormani Poudel today said that the government could not achieve much due to some serious flaws in the policy making process. Addressing a programme on implementation of policy and programmes in Hetauda today, CM Poudel said that the planning commission has to play a key role in reforming policy and its implementation. He said that the slogan of 'Prosperous Nepal and Happy Nepali' would be incomplete if the working style of leaders and other stakeholders did not change at all three levels - federal, provincial and local levels. CM Poudel said development planning was not in line with the budget. He added that the present way of implementing plans had to be changed. He added plans and programmes had to be introduced in line with the budget brought by the federal government. He further said the budget should be allocated as per the criteria. ""Result-oriented planning has become necessary,"" he said. Vice-chairman Pusparaj Jandel of National Planning Commission said that work would be carried out in coordination with the provincial commission. He said that NPC was ready to work in coordination with the central and provincial levels. Policy and planning commissions of the seven provinces presented papers on planning, problems and future planning at the programme. Deputy Secretary Khem Raj Koirala of National Planning Commission informed about the planning system. At the programme, Financial Affairs and Planning Minister Kailash Prasad Dhungel, Physical Infrastructure Development Minister Rameshwor Phuyal, Land Management, Agriculture and Cooperatives Minister Dawa Dorjee Lama, National Planning Commission and members from policy and planning commissions of all seven provinces, among others, were also present. A version of this article appears in the print on February 15, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/india-to-fund-rs-142-million-for-restoration-of-cultural-heritage-sites,"Three contract agreements were signed by the Project Director of Central Level Project Implementation Unit (Building) of National Reconstruction Authority and contractors today for conservation and retrofitting of Seto Machhindranath temple, construction of Dharamshala at Budhanilkantha and conservation and development of Kumari Chhen and Kumari Niwas. The signing event was witnessed by the head of Development Partnership and Reconstruction Wing of the Indian Embassy, project consultant of Indian National Trust for Art and Cultural Heritage (IN- TACH), officials from CLPIU (Building) and other stakeholders. Mayor of Lalitpur, mathadish of Budhanilkantha temple, KMC Ward 25 chair, and representatives of user committees of the project areas also attended the ceremony. The three projects are part of cultural heritage projects being undertaken by the Government of India for post-earthquake conservation and restoration under a Memorandum of Understanding signed with the Government of Nepal. The projects are being implemented with the grant assistance of US $50 million committed by the Government of India for post-earthquake reconstruction of cultural heritage sites across eight districts of Nepal, said a press release issued by the embassy. The Seto Machhindranath temple is a significant living heritage site located in Jana Bahal in central Kathmandu. It is one of the main shrines of the protector God of Kathmandu valley and is worshipped by both Hindus and Buddhists alike. The conservation and retrofitting of the temple will be carried out at a cost of Rs 626 million. Located inside Ratnakar Mahavihara, the Kumari Chhen is a historic house of the living goddess of Patan. The living goddess is central to culture and traditions of Newar Buddhist community and the Kumari Niwas has an important place in the rituals associated with the living goddess. The conservation and development of Kumari Chhen and Kumari Niwas will cost NRs 456 million. According to the embassy, Seto Machhindranath temple, and Kumari Chhen and Kumari Niwas will be conserved as per Nepal's Ancient Monument Preservation Act with an effort to restore the heritage sites to their past glory and traditions. Indian National Trust for Art and Cultural Heritage has been appointed as the Project Management Consultant for supervising the conservation work. The retrofitting and construction of these two projects will be working closely with the authorities of the Government of Nepal. Dharmashala at Budhanilkantha lies within the heritage precinct of Budhanilkantha temple, locally known as Narayanthan. CLPIU (Building) of NRA is the implementing agency. Dharmashala will be constructed at a cost of Rs 334 million. It is expected to facilitate pilgrims and tourists visiting the sacred temple. Earlier in November 2019, India also built Mathadish building for Budhanilkantha temple at a cost of Rs 21.8 million.A version of this article appears in the print on February 12, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/bagmati-celebrates-third-anniversary,"The Bagmati provincial government has honoured persons and organisations, staffers, and pensioners for their contribution to the social sector in its third anniversary at a programme organised in Hetauda today. Chief Guest, province Chief Bishnu Prasain, said that every person had to help and support the provincial government. Speaker Sanu Kumar Shrestha of the province said that the government had done very praiseworthy work in three years time period. He added that the provincial structure was not expensive, but had a positive influence on development activities. Addressing the programme, Chief Minister Dor Mani Poudel said that the province government was working according to plan as the results had shown. He added that the government was committed to good governance. Chief Secretary Man Bahadur BK of the province said that the income of the province had gone up. A version of this article appears in the print on February 12, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/jhakri-arrested-for-remarks-against-prez-freed-more-than-five-hours-later,"Nepal Communist Party (NCP) leader Ram Kumari Jhakri was arrested today for derogatory remarks against President Bidhya Devi Bhandari, but was freed in the evening after protests by the NCP faction led by Pushpa Kamal Dahal and Madhav Kumar Nepal, the Nepali Congress, and civil society. Senior Superintendent of Police Deepak Thapa, incharge at Metropolitan Police Crime Division, said Jhakri was released in the evening on the guarantee of her husband. She was kept in detention for five-and-a-half hours. During her interrogation, she told police that she spoke against the conduct of a person, not of the president as an institution. Jhakri, who is a leader of the Dahal-Nepal faction of the NCP, said her release was a prelude to the fall of Prime Minister KP Sharma-led 'authoritarian' government. ""Regressive forces will soon be history. Democracy and constitution will prevail over authoritarian rule,"" she told mediapersons. Jhakri said she was released from police custody unconditionally. Earlier, police had arrested Jhakri from her residence in Shankhamul on the charge of offence against the state. Over a dozen plainclothes cops under the command of Deputy Superintendent of Police Durgaraj Regmi at MPCD handed a copy of the arrest warrant to Jhakri before taking her into custody. An offence against the state is punishable with jail term not exceeding seven years or a fine up to Rs 70,000 or both, as per the Criminal Code Act. Jhakri said she was targeted for raising her voice against the unconstitutional move of President Bhandari and Prime Minister Oli dissolving the House of Representatives. SSP Thapa said Jhakri was held for interrogation based on a complaint lodged by the All Nepal Women's Association of the Oli-led NCP faction over her alleged defamatory remarks against Bhandari. Speaking at a recent function in Gorkha, Jhakri had lambasted President Bhandari for engaging in active politics by acting as a 'yes woman' of the PM, instead of protecting the constitution. She was referring to Bhandari's move to dissolve the HoR on the recommendation of Oli. In the function, Jhakri had also termed Bhandari as 'queen' and asked her to vacate Sheetal Niwas (the Office of the President) and move to 'Koteshwor, Chabahil, Balkot, or wherever she likes 'if she really wants to engage in active politics'. Oli's private residence is in Balkot. ""We have been paying the price of the erstwhile CPN-UML's move sowing the culture of fielding a woman clad in 'white saree' in elections after the death of Madan Bhandari (President Bhandari's husband),"" Jhakri had said in reference to parliamentary elections of 1994 when Bhandari was elected. Protesting against her remarks, ANWA submitted a memorandum to Minister of Home Affairs Ram Bahadur Thapa last week, demanding legal action against her. Jhakri was a lawmaker in the dissolved HoR and former president of All Nepal National Free Students Union. Her arrest drew flak from leaders of the Dahal-Nepal faction of the NCP, the Nepali Congress, and civil society activists. Dahal accused Oli of ordering her arrest. His faction of the NCP issued a press release demanding immediate and unconditional release of Jhakri. It said charging a critic of the government of state offence was the height of arbitrariness and political vendetta. Senior NC leader Ramchandra Paudel said Jhakri's arrest had exposed the authoritarian conduct of the government. ""Her arrest amounts to trampling on a citizen's right to freedom of expression guaranteed by the constitution,"" Paudel wrote on Twitter. NC leader Gagan Thapa said the government was trying to jail all the people who question its unconstitutional move. ""Trying to terrorise people by sending them to jail for raising questions against such move? The government should increase the number of prisons because you cannot prevent us from speaking the truth,"" Thapa tweeted.A version of this article appears in the print on February 12, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/government-focused-on-peace-security-says-bagmati-chief-minister-poudel,"Bagmati Chief Minister Dormani Poudel today said the provincial government was sensitive about maintaining peace and security. Inaugurating the newly constructed building of Bagmati Province Armed Police Force Battalion in Hetauda, Chief Minister Poudel said his government had paid special attention towards ensuring peace and security in the province. He said physical infrastructure should be strong for maintaining peace and security. He added that the security department could not provide the required service without proper infrastructure and added that the federal government had delayed construction of physical infrastructure, earlier. ""But most of the buildings have been completed,"" he informed. Construction of 46 buildings had started in the last fiscal. CM Poudel said that infrastructure for the police force should be strong as the department worked very hard for the nation and its people to provide peace and security. He directed the department to provide better service as the government had never compromised on providing the necessary materials to the police administration. The province government has constructed 17 buildings. According to the province government, the physical infrastructure of the police would be completed in the remaining places and would be handed over soon. Chief Secretary Man Bahadur BK of Bagmati Province, Secretary Madan Bhujel of Internal Affairs and Law Ministry, Major General Ashok Kumar Sigdel of Madhiyapritana, DSP Basanta Kumar Lama, Director Suman Baidhya of National Investigation Department Bagmati Province, SP Simendra Singh Rathaur, APF 14 Number Battalion, Hetauda, and SP Nirakrishna Adhikari, among others, were present at the programme.A version of this article appears in the print on February 11, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/14-charged-with-poaching-rare-one-horned-rhinos-additional-25-persons-on-the-run,"As many as 14 persons have been charged with killing one-horned rhinos and smuggling rhino horns from Chitwan National Park (CNP). Organising a press meet today in Chitwan, CNP made public the persons who were arrested on various dates since December 18. Four rhinos have been killed so far by poachers in the national park since Shrawan of the Nepali calendar, of the current fiscal year, destroying the record of zero rhino deaths at CNP for the last couple of years. Following the increase in poaching incidents this year, authorities had made changes in their regular strategies and started searching for the poachers, informed Ananath Baral, Chief Conservation Officer at CNP. The national park, Batuk Dal Battalion of Nepali Army mobilised for the park's security, and Central Investigation Bureau (CIB) of Nepal Police took the accused into custody from various locations of the country. Authorities arrested Shiva Narayan Mahato (42), also known as Palla, from his home in Kawasoti Municipality-7 of Nawalparasi; Jit Bahadur Kumal (49) alias Rana Bahadur, and his wife Indra Maya Kumal of Shyalbas in Bharatpur Metropolitan City-28, from Chormara of Nwalpur; Hari Prasad Tharu (35) and his wife Bishnu Maya Gurung of Banke, from Ittabhatta of Gaindakot Municipality-1 in Nawalpur; Suk Bahadur Gurung alias Ashok Gurung, and a person known as Kale (32) of Gaindakot-1, from Gorkha. As per the statement provided by the arrestees, seven others were also found involved in the latest killings of the rhinos and are being searched by the authorities, CNP claimed during the press meet. Meanwhile, the national park has also disclosed that leads have been discovered in the old cases of rhino poaching, following which multiple arrests have been made. Authorities arrested Birman Singh alias Tara Chepang of Kalika Municipality-9 in Chitwan, and Kailash Babu Aale of Gorkha Municipality-7 from Gorkha Bazaar. Similarly, Som Bahadur Gurung (32) of Besisahar Municipality-10 in Lamjung was arrested from Kathmandu while Durga Bahadur Sarki (32) alias Durga Bhujel of Madi Municipality-9 was taken in from Bardibas of Mahottari. Likewise, Mekh Bahadur Nepali (35) alias Nabin Paudel of Bagmati Rural Municipality-3 in Makawanpur, currently residing in Gokarneshwor of Kathmandu; Nange Tamang Lama (61) of Mugu, currently residing in Bouddha, Kathmandu; Yonden Gyamjo Tamang (21) alias Yongan of Boudhha, Kathmandu; and Hari Bahadur Magar (33) of Aabukhaireni Municipality-5 in Tanahun have also been arrested in connection with the old poaching incidents. After the investigation and statement from the arrestees, additional 18 persons involved in old rhino poaching cases have been found to be absconding, and search is on for them, added Baral. Meanwhile, authorities have also confiscated two muzzleloader guns, a vehicle (Ba 14 cha 2350), a motorcycle ( Province 3 - 03001 Pa 6453), 23 bundles of fake money made out of newspaper cut-offs, and six bank vouchers worth Rs 4.1 million. Among the arrested, Jit Bahadur Kumal was reportedly involved in rhino poaching five times, Suk Bahadur Gurung two times, Birman Singh Praja three times, and it has been revealed that they were also involved in smuggling rhino parts for a long time. Case has been filed against the arrested persons under the National Parks and Wildlife Conversation Act 2029 BS (1973 AD) and they will be taken to the District Court today itself, Nawalpur, informed Baral. (Translated by Sandeep Sen; Edited by Priyanka Adhikari)"
https://thehimalayantimes.com/nepal/dhadings-hilly-areas-blanketed-in-snow,"Life in Rubivalley, Gangajamuna, Khaniyabas, and Netrawatidabjong rural municipalities of Dhading has been badly affected due to heavy snowfall coupled with excessive cold since yesterday. The areas received snowfall since early morning yesterday. Locals said it snowed at Tipling, Lapa, Sertung, Darkha, Reegaun, Gumdi, Marpak, Semjong and Beseri, among other places. They said places such as Labdung, Lingjo, Thulegaun, Lapa, Kapurgaun, and Jharlang have been covered in thick layer of snow. Puran Tamang, a social worker, said the snowfall had elated local farmers as it would help the winter crops grow better, but added that the locals were compelled to stay indoors due to excessive cold. He further said that the district had received the first snowfall this year. The farmers said that snowfall would help seasonal crops grow well even though life was badly affected due to the chilling cold. The cattle were taken to the lowelands due to the cold. A version of this article appears in the print on February 8, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/snowfall-obstructs-transportation,"Transport service was obstructed due to snowfall followed by heavy rain yesterday in the highlands of Ramechhap. The bone-biting cold in the hilly areas has crippled life. Gumdel, Bamti, Gupteshwor, Rasnalu, Doramba, Daduwa and Gauswara, among other places, witnessed snowfall yesterday and transport service in these areas was obstructed. Dawa Sherpa, a local of Sailung Rural Municipality, said the roads were covered with a thick layer of snow and even pedestrians found it difficult to walk. He said the chilling cold had hit the elderly and children the most. Another local Lakpa Sherpa at Gumdel said life had been badly affected due to snowfall and rain. He said the cold had forced the people to stay indoors. Sherpa added many people were suffering from common cold and cough in the area. Similarly, Kyama, Chhewar and Sording also witnessed snowfall. Tej Bahadur Magar, a local of Gauswara, said the areas were mostly covered with snow about four feet thick. Vehicles heading towards Mudhe and Kholakhara were stranded. Meanwhile, farmers looked happy hoping that the snowfall would help increase the winter crop harvest. A version of this article appears in the print on February 8, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/country-on-course-of-complete-transformation,"Bagmati Province Chief Minister Dormani Poudel has said the country is on a course of complete transformation. Speaking at a programme organised to hand over the newly-constructed Majhi settlement in Khadadevi Rural Municipality, Ramechhap, Poudel said people had started feeling the presence of the government in their locality. ""Let's compare this government's performance in the last three years with that of governments in the past thirty years and it will be clear how much the present government has done in just a few years,"" argued the chief minister, adding that the government was completely committed to ensuring welfare and prosperity of the nation. Further, Poudel, a supporter of Prime Minister KP Sharma Oli-led faction in the ruling party that is on the verge of a split, accused the rival faction of hampering the government goal of achieving prosperity. ""The government has lent itself completely to the cause of prosperity but leaders such as Pushpa Kamal Dahal and Madhav Kumar Nepal and their supporters keep throwing their monkey wrench, that's why the prime minister had to opt for a fresh mandate,"" Poudel argued, claiming that the decision to seek fresh mandate was not a regressive move by any account. CM Poudel claimed that the no-confidence motion against the provincial government was bound to fail. ""I have heard a rumour that people are planning to bring a no-confidence motion against me, but let me make it clear that such a motion is bound to fail,"" Poudel said. ""I had defeated her (Ashtalaxi Shakya) in the election to the parliamentary party leader earlier too; this time too if they bring any no-confidence motion hoping to replace me, such a design me won't succeed this time either,"" he added. Poudel, however, clarified that there was nothing surprising about facing a no-confidence motion. For the construction of the settlement, the local Majhi community had donated 26 ropani land. The provincial government and the rural municipality had allocated Rs 17.5 million for development of the settlement comprising 42 houses, a community building and a playground. A version of this article appears in the print on February 7, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/dharan-to-have-provincial-infectious-disease-hospital,"Minister for Culture, Tourism and Civil Aviation Bhanubhakta Dhakal on Monday laid the foundation of Provincial Infectious Disease Hospital in Dharan. The hospital with 50 beds is being developed at Sundarharaicha Municipality on the land owned by BP Koirala Institute of Health Sciences (BPKIHS). Vice-Chancellor of BPKIHS Prof Dr Gyanendra Giri, Social Development Minister of Province 1 Hikmat Karki, among others, were present in the programme. The hospital would provide specialised health care service on infectious diseases to the people of the province, said Prof Dr Mohan Chandra Regmi, Registrar of BPKIHS. The hospital is being constructed as per the federal government's policy to establish 50-bed infectious disease control hospital in each province after the outbreak of coronavirus disease. To this end, the 44th Senate Meeting of BPKIHS decided to provide its land for the hospital building at Sundarharaicha. Federal government shall provide the budget to provincial government for the hospital construction, Regmi shared. The federal government has allocated Rs 80 million for development of the hospital in this fiscal year. After completion of the hospital, a joint technical team from the provincial government and BPKIHS would operate and manage the hospital. A memorandum of understanding (MoU) was signed between the provincial government and BPKIHS to this regard on Monday."
https://thehimalayantimes.com/nepal/most-research-centres-on-verge-of-closure-in-ramechhap,"Most community research centres in Ramechhap are on the verge of closure as they lack funds. The government had set up such centres in villages to cultivate reading culture. Now, these centres have come under the local government, and they are running a range of activities, from women's literacy to skill-based training for financial activities through cooperatives. A total of 46 community research centres were set up in the district. Some of them are now closed. ""There is lack of fund and also monitoring, which is why the community research centre we set up earlier is now on the verge of closure,"" said Falasi Community Research Centre's Bishnu Kafle, adding that other research centres across the district too were facing a similar fate. Community Research Centre Salu's Hari Bhattarai observed that lack of buildings and meagre salaries for social mobilisers designated for such centres were to blame for the dismal performance of such centres. ""We have nine community centres in operation in Manthali Municipality alone; almost all of them - except Bhimeshwor Community Research Centre at Chisapani - are struggling to keep afloat due to lack of fund,"" said the municipality's Education Department Chief Hemanta Budhathoki. According to Bhimeshwor Community Research Centre Treasurer Bhreedhar Ghimire, the study centre is conducting activities related to literacy, income generation, agriculture, health and protection of local culture. On his part, Manthali Municipality Mayor Ramesh Basnet acknowledged the important role played by such centres in development of society and pledged to allocate budget to support them. A version of this article appears in the print on February 2, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/dahal-nepal-faction-to-take-battle-to-ec,"The Nepal Communist Party (NCP) led by Pushpa Kamal Dahal and Madhav Kumar Nepal today decided to write a letter to the Election Commission claiming that it was the authentic NCP. If the EC decides in its favour it can use the NCP flag and poll symbol. A few days ago, the Election Commission wrote letters to both factions of the NCP led by Prime Minister KP Sharma Oli and Dahal-Nepal, saying that it could not endorse the change in the party's leadership made after December 20 and both Oli and Dahal were co-chairs of the NCP. The Dahal faction removed Oli from general membership of the party and made Nepal co-chairperson of the party. Oli, on the other hand, added more than 500 members to the Central Committee, besides stripping Dahal of executive power. None of these changes were accepted by the poll panel. EC Commissioner Ishwori Prasad Paudyal had said that the poll panel did not take up the authenticity issue as none of the factions invoked Section 44 of the Political Party Act. The Central Committee of the Dahal-Nepal faction met here today and endorsed the party's Standing Committee's decision to remove Prime Minister KP Sharma Oli from the party's general membership and General Secretary Bishnu Prasad Paudel from the post of general secretary. NCP Spokesperson Narayan Kaji Shrestha told mediapersons after the Central Committee meeting that today's meeting was called after more than one-fourth of the CC members demanded the meeting. Over two-thirds members of the CC attended today's meeting. Shrestha said the party directed all chapters to make the third phase of protest against the dissolution of the House of Representatives a success. He said the party condemned the military coup in Myanmar and it was closely watching the political situation in that country. He said his party was in favour of democracy and extended moral support to the democratic forces of Myanmar. A version of this article appears in the print on February 2, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/i-have-never-failed-says-bagmati-province-cm-poudel,"Bagmati Province Chief Minister Dormani Poudel today said that he had never failed in life and he would foil the no-confidence motion registered against him in the Provincial Assembly. Addressing the 3rd anniversary of Bagmati Provincial Assembly today, CM Poudel said, ""I have never failed and never lost in life. I have always stood first in life."" He recalled that he had become the first speaker as the senior most member of the Province Assembly, and had won the parliamentary party leader's post and been sworn as the first chief minister in the country. Poudel said that since the no-trust motion was tabled against him, he would be the first chief minister to face the motion. He expressed confidence that he would win the confidence of the Provincial Assembly easily and defeat the motion. The Nepal Communist Party Pushpa Kamal Dahal and Madhav Kumar Nepal-led faction had filed the no-trust motion against Chief Minister Poudel at the Provincial Assembly. As many as 45 lawmakers have signed the motion to unseat CM Poudel. A discussion is scheduled to take place on the no-trust motion at the PA on February 1. Nepali Congress holds the key to making and unmaking the government in the province. Out of 110 lawmakers, NCP has 80, Nepali Congress 22, Bibekshil Sajha Party 3, Nepal Workers' and Peasants' Party and Rastriya Prajatantra Party two each and there is one independent lawmaker. A version of this article appears in the print on February 1, 2021, of The Himalayan Times."
https://thehimalayantimes.com/nepal/bagmati-province-assembly-meeting-postponed,"A notice issued by the provincial assembly secretariat stated that the meeting that was to take place today at 2:00 pm had to be shifted due to special reasons. According to Bagmati Province Secretary Krishna Hari Khadka, the meeting has been rescheduled for 2.00 pm on February 14. It may be noted that the province assembly meeting held on January 22 had been adjourned following a brief discussion on the no-confidence motion registered against Bagmati Province chief minister Dormani Poudel. Next meeting is said to initiate deliberations on the motion tabled against CM Poudel. The 110-member province assembly has 80 members from the ruling Nepal Communist Party (NCP), 22 from the main opposition Nepali Congress, three from Bibeksheel Sajha Party, two each from Rastriya Prajatantra Party and Nepal Workers and Peasants Party, and one independent member."
https://thehimalayantimes.com/nepal/covid-vaccine-a-political-weapon-says-health-minister-tripathi,"Minister of Health and Population Hridayesh Tripathi today said COVID vaccine had become a political tool in the world. Speaking after the inspection of vaccination campaign in Bharatpur Hospital today, Minister Tripathi said that obtaining the COVID vaccine doses had been an arduous task. ""Very few companies were manufacturing the vaccine and for getting them, countries needed to employ political connections. We too have thought of purchasing the vaccine through political influence and diplomatic channels,"" Tripathi stated. Tripathi pledged that the vaccination drive against the respiratory contagion would not stop. ""The vaccine doses for the second phase would arrive before the first phase of vaccination ends,"" Tripathi said. Even Europe was having a hard time procuring the vaccine but Nepal would not have to face that predicament, he assured. Minister Tripathi said the government had started the process of buying COVID vaccine. He pledged that he would not allow experimentation of any medicine in Nepal. ""We shall allow import of COVID vaccine only after its effectiveness was confirmed,"" he added. He further said vaccine procurement process would be transparent and open. Tripathi also laid out his three top priorities for the country. ""I will focus on bringing COVID vaccine in the first place. After that, I will work to establish a hospital in every local level and integrate employees of the health sector,"" he said."
https://thehimalayantimes.com/nepal/contempt-of-court-case-filed-against-pm-oli,"Senior Advocate Kumar Sharma Acharya and Advocate Kanchan Krishna Neupane today filed a contempt of court case against Prime Minister KP Sharma Oli for his remarks against Senior Advocate Krishna Prasad Bhandari. The PM recently mocked petitioners who had challenged the dissolution of the House of Representatives for appointing nonagenarian lawyer Bhandari to plead in their favour. The PM had said, ""They have taken ' a grandfather lawyer' to plead in their favour. Why are they doing such theatrics?"" Acharya has stated that Oli's remarks undermined the prestige of 94-year-old Bhandari, the senior-most lawyer in the country and the first president of Nepal Bar Association, the umbrella body of lawyers. The petitioner said nobody had the right to mock a lawyer for pleading in the court. ""As executive head, the PM has more responsibility to respect prevailing laws. His remarks against the senior-most lawyer Bhandari, who has played an important role in promoting the cause of the judiciary and who had defended political leaders during Panchayat regime, is contemptuous,"" Acharya said. Kanchan Krishna Ghimire stated that the PM's remarks against Bhandari and other lawyers were contemptuous as they created obstacles in the adjudication of justice. ""The PM compared the court proceedings in HoR dissolution case to a drama. He also said that lawyers were twisting their arguments. The PM's remarks are therefore contemptuous,"" Neupane said. He demanded maximum sentence against the PM as per Section 17 of the Administration of Justice Act. Meanwhile, Advocate Raja Ram Ghimire has filed a contempt of court case against Senior Advocate and former speaker Daman Nath Dhungana for his recent remarks about HoR dissolution cases. The apex court has, however, not registered the case yet citing lack of fulfilment of court procedure. Ghimire said Dhungana recently said if the Supreme Court failed to reinstate the HoR, it could fail the current constitution and people may unseat the justices. He said Dhungana's statement was against the independence of the judiciary."
